day,origin_country,destination_country,flight_count
2021-03-01,Finland,Belarus,1
2021-03-01,Finland,Belgium,1
2021-03-01,Finland,Denmark,1
2021-03-01,Finland,Estonia,4
2021-03-01,Finland,Germany,7
2021-03-01,Finland,Japan,2
2021-03-01,Finland,Latvia,2
2021-03-01,Finland,Netherlands,2
2021-03-01,Finland,Norway,1
2021-03-01,Finland,Poland,2
2021-03-01,Finland,Qatar,2
2021-03-01,Finland,Sweden,10
2021-03-01,Finland,Switzerland,2
2021-03-01,Finland,Turkey,1
2021-03-01,Finland,United Kingdom,2
2021-03-01,France,Austria,3
2021-03-01,France,Belarus,1
2021-03-01,France,Belgium,8
2021-03-01,France,Brazil,2
2021-03-01,France,Canada,4
2021-03-01,France,China,1
2021-03-01,France,Colombia,1
2021-03-01,France,Croatia,1
2021-03-01,France,Cyprus,1
2021-03-01,France,Czechia,2
2021-03-01,France,Denmark,2
2021-03-01,France,Estonia,1
2021-03-01,France,Germany,26
2021-03-01,France,Greece,2
2021-03-01,France,Hungary,1
2021-03-01,France,India,2
2021-03-01,France,Ireland,1
2021-03-01,France,Italy,18
2021-03-01,France,Japan,2
2021-03-01,France,Latvia,1
2021-03-01,France,Lebanon,1
2021-03-01,France,Luxembourg,7
2021-03-01,France,Mali,1
2021-03-01,France,Malta,3
2021-03-01,France,Morocco,7
2021-03-01,France,Netherlands,11
2021-03-01,France,Norway,1
2021-03-01,France,Panama,1
2021-03-01,France,Poland,4
2021-03-01,France,Portugal,14
2021-03-01,France,Qatar,3
2021-03-01,France,Romania,3
2021-03-01,France,Russia,1
2021-03-01,France,Senegal,4
2021-03-01,France,Singapore,1
2021-03-01,France,South Africa,1
2021-03-01,France,South Korea,1
2021-03-01,France,Spain,18
2021-03-01,France,Sweden,3
2021-03-01,France,Switzerland,16
2021-03-01,France,Taiwan,1
2021-03-01,France,Turkey,6
2021-03-01,France,Ukraine,1
2021-03-01,France,United Arab Emirates,4
2021-03-01,France,United Kingdom,18
2021-03-01,France,United States,10
2021-03-01,Gambia,Senegal,2
2021-03-01,Germany,Austria,18
2021-03-01,Germany,Bahrain,3
2021-03-01,Germany,Belgium,10
2021-03-01,Germany,Brazil,2
2021-03-01,Germany,Bulgaria,1
2021-03-01,Germany,Canada,5
2021-03-01,Germany,China,1
2021-03-01,Germany,Colombia,1
2021-03-01,Germany,Croatia,3
2021-03-01,Germany,Czechia,6
2021-03-01,Germany,Denmark,6
2021-03-01,Germany,Estonia,1
2021-03-01,Germany,Finland,6
2021-03-01,Germany,France,27
2021-03-01,Germany,Greece,9
2021-03-01,Germany,Hong Kong,2
2021-03-01,Germany,Hungary,4
2021-03-01,Germany,India,4
2021-03-01,Germany,Ireland,5
2021-03-01,Germany,Israel,4
2021-03-01,Germany,Italy,33
2021-03-01,Germany,Japan,7
2021-03-01,Germany,Jordan,1
2021-03-01,Germany,Latvia,4
2021-03-01,Germany,Lebanon,1
2021-03-01,Germany,Lithuania,2
2021-03-01,Germany,Luxembourg,1
2021-03-01,Germany,Malta,3
2021-03-01,Germany,Netherlands,16
2021-03-01,Germany,Norway,4
2021-03-01,Germany,Poland,13
2021-03-01,Germany,Portugal,4
2021-03-01,Germany,Qatar,7
2021-03-01,Germany,Romania,6
2021-03-01,Germany,Russia,11
2021-03-01,Germany,Saudi Arabia,1
2021-03-01,Germany,Serbia,4
2021-03-01,Germany,Singapore,4
2021-03-01,Germany,Slovakia,2
2021-03-01,Germany,Slovenia,2
2021-03-01,Germany,South Africa,2
2021-03-01,Germany,South Korea,8
2021-03-01,Germany,Spain,24
2021-03-01,Germany,Sweden,12
2021-03-01,Germany,Switzerland,20
2021-03-01,Germany,Taiwan,1
2021-03-01,Germany,Turkey,29
2021-03-01,Germany,Ukraine,4
2021-03-01,Germany,United Arab Emirates,5
2021-03-01,Germany,United Kingdom,20
2021-03-01,Germany,United States,21
2021-03-01,Greece,Cyprus,1
2021-03-01,Guatemala,Colombia,1
2021-03-01,Guatemala,Mexico,1
2021-03-01,Guatemala,Panama,2
2021-03-01,Guatemala,Spain,1
2021-03-01,Guatemala,United States,13
2021-03-01,Guernsey,United Kingdom,4
2021-03-01,Hong Kong,Australia,3
2021-03-01,Hong Kong,Belgium,2
2021-03-01,Hong Kong,Canada,2
2021-03-01,Hong Kong,China,1
2021-03-01,Hong Kong,Germany,4
2021-03-01,Hong Kong,India,3
2021-03-01,Hong Kong,Israel,1
2021-03-01,Hong Kong,Japan,22
2021-03-01,Hong Kong,Kazakhstan,1
2021-03-01,Hong Kong,Luxembourg,1
2021-03-01,Hong Kong,Malaysia,3
2021-03-01,Hong Kong,Netherlands,1
2021-03-01,Hong Kong,New Zealand,1
2021-03-01,Hong Kong,Philippines,1
2021-03-01,Hong Kong,Qatar,3
2021-03-01,Hong Kong,Russia,4
2021-03-01,Hong Kong,Saudi Arabia,1
2021-03-01,Hong Kong,Singapore,5
2021-03-01,Hong Kong,South Korea,9
2021-03-01,Hong Kong,Switzerland,1
2021-03-01,Hong Kong,Taiwan,20
2021-03-01,Hong Kong,Thailand,3
2021-03-01,Hong Kong,Turkey,1
2021-03-01,Hong Kong,United Arab Emirates,4
2021-03-01,Hong Kong,United Kingdom,3
2021-03-01,Hong Kong,United States,6
2021-03-01,Hungary,Austria,1
2021-03-01,Hungary,Czechia,1
2021-03-01,Hungary,France,2
2021-03-01,Hungary,Germany,4
2021-03-01,Hungary,Greece,1
2021-03-01,Hungary,Ireland,2
2021-03-01,Hungary,Netherlands,2
2021-03-01,Hungary,Poland,2
2021-03-01,Hungary,Qatar,2
2021-03-01,Hungary,Romania,1
2021-03-01,Hungary,Serbia,1
2021-03-01,Hungary,Slovenia,1
2021-03-01,Hungary,South Korea,1
2021-03-01,Hungary,Switzerland,1
2021-03-01,Hungary,Turkey,2
2021-03-01,Hungary,United Kingdom,4
2021-03-01,India,Bangladesh,1
2021-03-01,India,Canada,2
2021-03-01,India,China,2
2021-03-01,India,France,2
2021-03-01,India,Germany,5
2021-03-01,India,Hong Kong,7
2021-03-01,India,Japan,2
2021-03-01,India,Malaysia,3
2021-03-01,India,Netherlands,1
2021-03-01,India,Poland,1
2021-03-01,India,Qatar,16
2021-03-01,India,Russia,2
2021-03-01,India,Saudi Arabia,4
2021-03-01,India,Singapore,8
2021-03-01,India,Sri Lanka,1
2021-03-01,India,Taiwan,1
2021-03-01,India,Thailand,1
2021-03-01,India,Turkey,3
2021-03-01,India,Ukraine,1
2021-03-01,India,United Arab Emirates,41
2021-03-01,India,United Kingdom,5
2021-03-01,India,United States,6
2021-03-01,Indonesia,Australia,1
2021-03-01,Indonesia,Singapore,3
2021-03-01,Ireland,Belgium,2
2021-03-01,Ireland,France,2
2021-03-01,Ireland,Germany,5
2021-03-01,Ireland,Hungary,1
2021-03-01,Ireland,Italy,1
2021-03-01,Ireland,Latvia,1
2021-03-01,Ireland,Netherlands,4
2021-03-01,Ireland,Poland,2
2021-03-01,Ireland,Qatar,1
2021-03-01,Ireland,Spain,4
2021-03-01,Ireland,Turkey,1
2021-03-01,Ireland,United Kingdom,14
2021-03-01,Ireland,United States,11
2021-03-01,Isle of Man,United Kingdom,3
2021-03-01,Israel,Belgium,4
2021-03-01,Israel,Cyprus,1
2021-03-01,Israel,France,1
2021-03-01,Israel,Germany,6
2021-03-01,Israel,Hungary,1
2021-03-01,Israel,India,1
2021-03-01,Israel,Ireland,1
2021-03-01,Israel,Italy,1
2021-03-01,Israel,Jordan,2
2021-03-01,Israel,Russia,2
2021-03-01,Israel,Serbia,1
2021-03-01,Israel,Turkey,2
2021-03-01,Israel,United Kingdom,2
2021-03-01,Israel,United States,3
2021-03-01,Italy,Austria,2
2021-03-01,Italy,Belarus,2
2021-03-01,Italy,Belgium,10
2021-03-01,Italy,Brazil,1
2021-03-01,Italy,Canada,1
2021-03-01,Italy,Croatia,3
2021-03-01,Italy,Denmark,2
2021-03-01,Italy,France,19
2021-03-01,Italy,Germany,38
2021-03-01,Italy,Greece,4
2021-03-01,Italy,Ireland,1
2021-03-01,Italy,Israel,1
2021-03-01,Italy,Japan,1
2021-03-01,Italy,Kenya,1
2021-03-01,Italy,Lebanon,2
2021-03-01,Italy,Luxembourg,7
2021-03-01,Italy,Malta,2
2021-03-01,Italy,Morocco,4
2021-03-01,Italy,Netherlands,10
2021-03-01,Italy,Poland,3
2021-03-01,Italy,Portugal,1
2021-03-01,Italy,Qatar,7
2021-03-01,Italy,Romania,4
2021-03-01,Italy,Russia,3
2021-03-01,Italy,Serbia,2
2021-03-01,Italy,Singapore,1
2021-03-01,Italy,South Korea,4
2021-03-01,Italy,Spain,17
2021-03-01,Italy,Sweden,1
2021-03-01,Italy,Switzerland,9
2021-03-01,Italy,Turkey,3
2021-03-01,Italy,Ukraine,2
2021-03-01,Italy,United Arab Emirates,1
2021-03-01,Italy,United Kingdom,8
2021-03-01,Italy,United States,4
2021-03-01,Japan,Australia,3
2021-03-01,Japan,Belgium,1
2021-03-01,Japan,Canada,2
2021-03-01,Japan,China,7
2021-03-01,Japan,Finland,1
2021-03-01,Japan,France,3
2021-03-01,Japan,Germany,4
2021-03-01,Japan,Hong Kong,19
2021-03-01,Japan,India,3
2021-03-01,Japan,Malaysia,3
2021-03-01,Japan,Netherlands,3
2021-03-01,Japan,Philippines,5
2021-03-01,Japan,Qatar,1
2021-03-01,Japan,Singapore,4
2021-03-01,Japan,South Korea,9
2021-03-01,Japan,Taiwan,14
2021-03-01,Japan,Thailand,1
2021-03-01,Japan,United Arab Emirates,1
2021-03-01,Japan,United Kingdom,3
2021-03-01,Japan,United States,33
2021-03-01,Jersey,United Kingdom,3
2021-03-01,Kazakhstan,China,1
2021-03-01,Kazakhstan,Hong Kong,3
2021-03-01,Kazakhstan,Hungary,1
2021-03-01,Kazakhstan,Russia,1
2021-03-01,Kazakhstan,South Korea,1
2021-03-01,Kazakhstan,Turkey,2
2021-03-01,Kazakhstan,United Arab Emirates,1
2021-03-01,Kenya,Bahrain,1
2021-03-01,Kenya,Belgium,1
2021-03-01,Kenya,France,3
2021-03-01,Kenya,Germany,1
2021-03-01,Kenya,Netherlands,4
2021-03-01,Kenya,Qatar,2
2021-03-01,Kenya,South Africa,2
2021-03-01,Kenya,United Arab Emirates,3
2021-03-01,Kenya,United Kingdom,2
2021-03-01,Kuwait,Bahrain,1
2021-03-01,Kuwait,Bangladesh,1
2021-03-01,Latvia,Austria,1
2021-03-01,Latvia,Denmark,1
2021-03-01,Latvia,Estonia,1
2021-03-01,Latvia,Finland,2
2021-03-01,Latvia,France,1
2021-03-01,Latvia,Germany,3
2021-03-01,Latvia,Ireland,1
2021-03-01,Latvia,Lithuania,2
2021-03-01,Latvia,Netherlands,2
2021-03-01,Latvia,Norway,1
2021-03-01,Latvia,Russia,1
2021-03-01,Latvia,Sweden,2
2021-03-01,Latvia,United Kingdom,1
2021-03-01,Lebanon,Bahrain,1
2021-03-01,Lebanon,France,2
2021-03-01,Lebanon,Germany,3
2021-03-01,Lebanon,Italy,1
2021-03-01,Lebanon,Qatar,3
2021-03-01,Lebanon,Saudi Arabia,1
2021-03-01,Lebanon,Turkey,5
2021-03-01,Lebanon,United Arab Emirates,6
2021-03-01,Lithuania,Belarus,1
2021-03-01,Lithuania,Denmark,1
2021-03-01,Lithuania,Germany,3
2021-03-01,Lithuania,Latvia,2
2021-03-01,Lithuania,Netherlands,1
2021-03-01,Lithuania,Norway,1
2021-03-01,Lithuania,Poland,4
2021-03-01,Lithuania,Russia,5
2021-03-01,Lithuania,Turkey,1
2021-03-01,Lithuania,United Kingdom,2
2021-03-01,Luxembourg,Austria,1
2021-03-01,Luxembourg,Belgium,1
2021-03-01,Luxembourg,Brazil,1
2021-03-01,Luxembourg,Denmark,1
2021-03-01,Luxembourg,France,3
2021-03-01,Luxembourg,Germany,1
2021-03-01,Luxembourg,Italy,4
2021-03-01,Luxembourg,Lebanon,1
2021-03-01,Luxembourg,Malaysia,1
2021-03-01,Luxembourg,Netherlands,3
2021-03-01,Luxembourg,Portugal,1
2021-03-01,Luxembourg,Puerto Rico,1
2021-03-01,Luxembourg,Qatar,3
2021-03-01,Luxembourg,Spain,1
2021-03-01,Luxembourg,Sweden,1
2021-03-01,Luxembourg,Switzerland,2
2021-03-01,Luxembourg,United Arab Emirates,1
2021-03-01,Luxembourg,United States,7
2021-03-01,Macau,Philippines,1
2021-03-01,Macau,Taiwan,3
2021-03-01,Malaysia,Australia,2
2021-03-01,Malaysia,China,4
2021-03-01,Malaysia,Hong Kong,4
2021-03-01,Malaysia,India,1
2021-03-01,Malaysia,Japan,1
2021-03-01,Malaysia,Qatar,2
2021-03-01,Malaysia,Singapore,7
2021-03-01,Malaysia,South Korea,3
2021-03-01,Malaysia,Taiwan,3
2021-03-01,Malaysia,Turkey,1
2021-03-01,Malaysia,United Arab Emirates,2
2021-03-01,Malaysia,United Kingdom,1
2021-03-01,Mali,France,2
2021-03-01,Mali,Senegal,3
2021-03-01,Mali,Turkey,1
2021-03-01,Mali,United Kingdom,1
2021-03-01,Malta,Austria,1
2021-03-01,Malta,Belgium,1
2021-03-01,Malta,France,1
2021-03-01,Malta,Germany,2
2021-03-01,Malta,Ireland,1
2021-03-01,Malta,Italy,3
2021-03-01,Malta,Switzerland,1
2021-03-01,Malta,Turkey,1
2021-03-01,Malta,United Arab Emirates,1
2021-03-01,Malta,United Kingdom,2
2021-03-01,Mexico,Colombia,1
2021-03-01,Mexico,United States,3
2021-03-01,Morocco,Belgium,2
2021-03-01,Morocco,France,5
2021-03-01,Morocco,Italy,3
2021-03-01,Morocco,Qatar,1
2021-03-01,Morocco,Senegal,1
2021-03-01,Morocco,South Africa,1
2021-03-01,Morocco,Spain,5
2021-03-01,Morocco,United Arab Emirates,1
2021-03-01,Netherlands,Austria,4
2021-03-01,Netherlands,Belarus,1
2021-03-01,Netherlands,Belgium,6
2021-03-01,Netherlands,Brazil,2
2021-03-01,Netherlands,Canada,5
2021-03-01,Netherlands,China,2
2021-03-01,Netherlands,Colombia,1
2021-03-01,Netherlands,Croatia,3
2021-03-01,Netherlands,Czechia,5
2021-03-01,Netherlands,Denmark,6
2021-03-01,Netherlands,Estonia,1
2021-03-01,Netherlands,Finland,2
2021-03-01,Netherlands,France,14
2021-03-01,Netherlands,Germany,25
2021-03-01,Netherlands,Greece,3
2021-03-01,Netherlands,Hungary,1
2021-03-01,Netherlands,India,1
2021-03-01,Netherlands,Ireland,4
2021-03-01,Netherlands,Italy,10
2021-03-01,Netherlands,Japan,3
2021-03-01,Netherlands,Kazakhstan,1
2021-03-01,Netherlands,Kenya,2
2021-03-01,Netherlands,Latvia,1
2021-03-01,Netherlands,Lithuania,1
2021-03-01,Netherlands,Luxembourg,2
2021-03-01,Netherlands,Norway,2
2021-03-01,Netherlands,Panama,1
2021-03-01,Netherlands,Poland,9
2021-03-01,Netherlands,Portugal,5
2021-03-01,Netherlands,Qatar,3
2021-03-01,Netherlands,Romania,3
2021-03-01,Netherlands,Russia,2
2021-03-01,Netherlands,Saudi Arabia,1
2021-03-01,Netherlands,Singapore,2
2021-03-01,Netherlands,South Africa,1
2021-03-01,Netherlands,South Korea,6
2021-03-01,Netherlands,Spain,14
2021-03-01,Netherlands,Sweden,6
2021-03-01,Netherlands,Switzerland,5
2021-03-01,Netherlands,Taiwan,2
2021-03-01,Netherlands,Turkey,7
2021-03-01,Netherlands,Ukraine,3
2021-03-01,Netherlands,United Arab Emirates,6
2021-03-01,Netherlands,United Kingdom,3
2021-03-01,Netherlands,United States,21
2021-03-01,New Zealand,Australia,8
2021-03-01,New Zealand,United States,1
2021-03-01,Nicaragua,United States,1
2021-03-01,Norway,Denmark,6
2021-03-01,Norway,Finland,2
2021-03-01,Norway,France,1
2021-03-01,Norway,Germany,3
2021-03-01,Norway,Latvia,1
2021-03-01,Norway,Lithuania,1
2021-03-01,Norway,Netherlands,4
2021-03-01,Norway,Poland,3
2021-03-01,Norway,Qatar,2
2021-03-01,Norway,Sweden,2
2021-03-01,Norway,Turkey,1
2021-03-01,Norway,United Kingdom,4
2021-03-01,Pakistan,United Arab Emirates,3
2021-03-01,Panama,Brazil,1
2021-03-01,Panama,Canada,2
2021-03-01,Panama,Colombia,4
2021-03-01,Panama,France,1
2021-03-01,Panama,Guatemala,2
2021-03-01,Panama,Netherlands,1
2021-03-01,Panama,United States,14
2021-03-01,Philippines,China,3
2021-03-01,Philippines,Hong Kong,4
2021-03-01,Philippines,Japan,4
2021-03-01,Philippines,Macau,1
2021-03-01,Philippines,Qatar,2
2021-03-01,Philippines,Saudi Arabia,2
2021-03-01,Philippines,Singapore,3
2021-03-01,Philippines,South Korea,2
2021-03-01,Philippines,Taiwan,2
2021-03-01,Philippines,Turkey,1
2021-03-01,Philippines,United Arab Emirates,2
2021-03-01,Poland,Austria,1
2021-03-01,Poland,Belarus,2
2021-03-01,Poland,Belgium,4
2021-03-01,Poland,Bulgaria,1
2021-03-01,Poland,Canada,1
2021-03-01,Poland,Czechia,2
2021-03-01,Poland,Denmark,1
2021-03-01,Poland,Estonia,2
2021-03-01,Poland,Finland,2
2021-03-01,Poland,France,5
2021-03-01,Poland,Germany,14
2021-03-01,Poland,Hungary,3
2021-03-01,Poland,India,1
2021-03-01,Poland,Ireland,2
2021-03-01,Poland,Israel,1
2021-03-01,Poland,Italy,2
2021-03-01,Poland,Latvia,1
2021-03-01,Poland,Lithuania,3
2021-03-01,Poland,Netherlands,6
2021-03-01,Poland,Norway,2
2021-03-01,Poland,Romania,1
2021-03-01,Poland,Russia,2
2021-03-01,Poland,Spain,1
2021-03-01,Poland,Sweden,3
2021-03-01,Poland,Switzerland,3
2021-03-01,Poland,Turkey,2
2021-03-01,Poland,Ukraine,2
2021-03-01,Poland,United Kingdom,4
2021-03-01,Poland,United States,2
2021-03-01,Portugal,Belgium,1
2021-03-01,Portugal,Brazil,1
2021-03-01,Portugal,Cape Verde,1
2021-03-01,Portugal,France,15
2021-03-01,Portugal,Germany,3
2021-03-01,Portugal,Italy,2
2021-03-01,Portugal,Luxembourg,1
2021-03-01,Portugal,Netherlands,5
2021-03-01,Portugal,Spain,13
2021-03-01,Portugal,Switzerland,2
2021-03-01,Portugal,Turkey,2
2021-03-01,Portugal,United Kingdom,1
2021-03-01,Puerto Rico,United States,74
2021-03-01,Qatar,Australia,4
2021-03-01,Qatar,Austria,2
2021-03-01,Qatar,Bahrain,1
2021-03-01,Qatar,Bangladesh,3
2021-03-01,Qatar,Belgium,3
2021-03-01,Qatar,Brazil,1
2021-03-01,Qatar,Canada,2
2021-03-01,Qatar,China,3
2021-03-01,Qatar,Cyprus,1
2021-03-01,Qatar,Czechia,1
2021-03-01,Qatar,Denmark,1
2021-03-01,Qatar,Finland,2
2021-03-01,Qatar,France,5
2021-03-01,Qatar,Germany,5
2021-03-01,Qatar,Greece,1
2021-03-01,Qatar,Hong Kong,4
2021-03-01,Qatar,Hungary,2
2021-03-01,Qatar,India,13
2021-03-01,Qatar,Indonesia,1
2021-03-01,Qatar,Italy,5
2021-03-01,Qatar,Japan,1
2021-03-01,Qatar,Kenya,3
