day,origin_country,destination_country,flight_count
2021-02-01,Canada,Netherlands,1
2021-02-01,Canada,Panama,1
2021-02-01,Canada,Poland,1
2021-02-01,Canada,Portugal,3
2021-02-01,Canada,Qatar,1
2021-02-01,Canada,Switzerland,2
2021-02-01,Canada,Taiwan,1
2021-02-01,Canada,Turkey,1
2021-02-01,Canada,United Arab Emirates,2
2021-02-01,Canada,United Kingdom,4
2021-02-01,Canada,United States,67
2021-02-01,China,Belgium,1
2021-02-01,China,Germany,1
2021-02-01,China,Indonesia,1
2021-02-01,China,Israel,1
2021-02-01,China,Japan,1
2021-02-01,China,Malaysia,1
2021-02-01,China,Netherlands,1
2021-02-01,China,Philippines,1
2021-02-01,China,Russia,2
2021-02-01,China,Singapore,2
2021-02-01,China,Taiwan,2
2021-02-01,China,United Kingdom,1
2021-02-01,China,United States,2
2021-02-01,China,Vietnam,2
2021-02-01,Colombia,Canada,1
2021-02-01,Colombia,Costa Rica,2
2021-02-01,Colombia,France,1
2021-02-01,Colombia,Mexico,4
2021-02-01,Colombia,Netherlands,1
2021-02-01,Colombia,Panama,4
2021-02-01,Colombia,Peru,3
2021-02-01,Colombia,Spain,2
2021-02-01,Colombia,United States,34
2021-02-01,Costa Rica,Colombia,1
2021-02-01,Costa Rica,Guatemala,2
2021-02-01,Costa Rica,Mexico,2
2021-02-01,Costa Rica,Panama,4
2021-02-01,Costa Rica,Spain,1
2021-02-01,Costa Rica,United States,15
2021-02-01,Croatia,Austria,1
2021-02-01,Croatia,France,1
2021-02-01,Croatia,Germany,3
2021-02-01,Croatia,Italy,1
2021-02-01,Croatia,Netherlands,2
2021-02-01,Croatia,Poland,1
2021-02-01,Croatia,Slovakia,1
2021-02-01,Croatia,Spain,1
2021-02-01,Croatia,Turkey,1
2021-02-01,Croatia,United Kingdom,1
2021-02-01,Cyprus,Germany,1
2021-02-01,Cyprus,Israel,3
2021-02-01,Cyprus,Kazakhstan,1
2021-02-01,Cyprus,Poland,1
2021-02-01,Cyprus,Qatar,1
2021-02-01,Cyprus,Romania,1
2021-02-01,Cyprus,Russia,2
2021-02-01,Cyprus,Serbia,2
2021-02-01,Cyprus,Turkey,4
2021-02-01,Cyprus,Ukraine,1
2021-02-01,Czechia,Belgium,2
2021-02-01,Czechia,France,2
2021-02-01,Czechia,Germany,6
2021-02-01,Czechia,Hungary,1
2021-02-01,Czechia,Italy,1
2021-02-01,Czechia,Netherlands,3
2021-02-01,Czechia,Norway,1
2021-02-01,Czechia,Poland,2
2021-02-01,Czechia,Qatar,1
2021-02-01,Czechia,Romania,1
2021-02-01,Czechia,Russia,1
2021-02-01,Czechia,Slovakia,1
2021-02-01,Czechia,Spain,1
2021-02-01,Czechia,Switzerland,1
2021-02-01,Czechia,Turkey,1
2021-02-01,Czechia,Ukraine,2
2021-02-01,Czechia,United Kingdom,1
2021-02-01,Denmark,Austria,1
2021-02-01,Denmark,Belgium,1
2021-02-01,Denmark,Canada,1
2021-02-01,Denmark,Finland,1
2021-02-01,Denmark,France,3
2021-02-01,Denmark,Germany,7
2021-02-01,Denmark,Iceland,1
2021-02-01,Denmark,Italy,2
2021-02-01,Denmark,Netherlands,5
2021-02-01,Denmark,Norway,5
2021-02-01,Denmark,Poland,2
2021-02-01,Denmark,Portugal,1
2021-02-01,Denmark,Qatar,1
2021-02-01,Denmark,Serbia,1
2021-02-01,Denmark,Singapore,1
2021-02-01,Denmark,Sweden,3
2021-02-01,Denmark,Switzerland,1
2021-02-01,Denmark,Turkey,1
2021-02-01,Denmark,United Arab Emirates,1
2021-02-01,Denmark,United Kingdom,1
2021-02-01,Denmark,United States,2
2021-02-01,Ecuador,Colombia,1
2021-02-01,Ecuador,Peru,1
2021-02-01,Ecuador,United States,1
2021-02-01,Estonia,Finland,2
2021-02-01,Estonia,Germany,3
2021-02-01,Estonia,Latvia,2
2021-02-01,Estonia,Netherlands,1
2021-02-01,Estonia,Poland,2
2021-02-01,Estonia,Russia,1
2021-02-01,Estonia,Sweden,3
2021-02-01,Estonia,Ukraine,1
2021-02-01,Estonia,United Kingdom,1
2021-02-01,Finland,Austria,1
2021-02-01,Finland,Belarus,1
2021-02-01,Finland,Belgium,1
2021-02-01,Finland,Denmark,1
2021-02-01,Finland,Estonia,4
2021-02-01,Finland,France,1
2021-02-01,Finland,Germany,5
2021-02-01,Finland,Japan,1
2021-02-01,Finland,Latvia,1
2021-02-01,Finland,Macau,1
2021-02-01,Finland,Netherlands,3
2021-02-01,Finland,Norway,1
2021-02-01,Finland,Poland,1
2021-02-01,Finland,Qatar,1
2021-02-01,Finland,Russia,3
2021-02-01,Finland,Sweden,8
2021-02-01,Finland,Switzerland,1
2021-02-01,Finland,Turkey,1
2021-02-01,Finland,Ukraine,1
2021-02-01,Finland,United Kingdom,2
2021-02-01,France,Algeria,4
2021-02-01,France,Austria,5
2021-02-01,France,Belgium,4
2021-02-01,France,Brazil,2
2021-02-01,France,Canada,3
2021-02-01,France,Colombia,1
2021-02-01,France,Croatia,1
2021-02-01,France,Czechia,1
2021-02-01,France,Denmark,2
2021-02-01,France,Finland,1
2021-02-01,France,Germany,28
2021-02-01,France,Ireland,3
2021-02-01,France,Italy,15
2021-02-01,France,Japan,3
2021-02-01,France,Latvia,1
2021-02-01,France,Lebanon,1
2021-02-01,France,Luxembourg,3
2021-02-01,France,Malta,4
2021-02-01,France,Mexico,2
2021-02-01,France,Morocco,13
2021-02-01,France,Netherlands,11
2021-02-01,France,Panama,1
2021-02-01,France,Poland,3
2021-02-01,France,Portugal,14
2021-02-01,France,Qatar,3
2021-02-01,France,Romania,3
2021-02-01,France,Russia,1
2021-02-01,France,Senegal,2
2021-02-01,France,Serbia,1
2021-02-01,France,Singapore,1
2021-02-01,France,South Africa,1
2021-02-01,France,Spain,24
2021-02-01,France,Sweden,2
2021-02-01,France,Switzerland,15
2021-02-01,France,Taiwan,1
2021-02-01,France,Turkey,6
2021-02-01,France,Ukraine,1
2021-02-01,France,United Arab Emirates,5
2021-02-01,France,United Kingdom,16
2021-02-01,France,United States,8
2021-02-01,French Polynesia,Canada,1
2021-02-01,Gambia,Senegal,3
2021-02-01,Germany,Austria,15
2021-02-01,Germany,Bahrain,3
2021-02-01,Germany,Belarus,1
2021-02-01,Germany,Belgium,16
2021-02-01,Germany,Brazil,3
2021-02-01,Germany,Canada,4
2021-02-01,Germany,Colombia,1
2021-02-01,Germany,Croatia,4
2021-02-01,Germany,Czechia,4
2021-02-01,Germany,Denmark,8
2021-02-01,Germany,Estonia,1
2021-02-01,Germany,Finland,6
2021-02-01,Germany,France,31
2021-02-01,Germany,Greece,1
2021-02-01,Germany,Hong Kong,6
2021-02-01,Germany,Hungary,4
2021-02-01,Germany,India,3
2021-02-01,Germany,Ireland,4
2021-02-01,Germany,Israel,2
2021-02-01,Germany,Italy,37
2021-02-01,Germany,Japan,5
2021-02-01,Germany,Kazakhstan,1
2021-02-01,Germany,Latvia,3
2021-02-01,Germany,Lebanon,1
2021-02-01,Germany,Lithuania,1
2021-02-01,Germany,Luxembourg,1
2021-02-01,Germany,Malta,1
2021-02-01,Germany,Mexico,2
2021-02-01,Germany,Netherlands,14
2021-02-01,Germany,Norway,3
2021-02-01,Germany,Poland,19
2021-02-01,Germany,Portugal,4
2021-02-01,Germany,Qatar,6
2021-02-01,Germany,Romania,7
2021-02-01,Germany,Russia,12
2021-02-01,Germany,Singapore,3
2021-02-01,Germany,Slovakia,1
2021-02-01,Germany,Slovenia,3
2021-02-01,Germany,South Africa,1
2021-02-01,Germany,Spain,27
2021-02-01,Germany,Sweden,8
2021-02-01,Germany,Switzerland,8
2021-02-01,Germany,Taiwan,1
2021-02-01,Germany,Turkey,26
2021-02-01,Germany,Ukraine,4
2021-02-01,Germany,United Arab Emirates,7
2021-02-01,Germany,United Kingdom,25
2021-02-01,Germany,United States,20
2021-02-01,Greece,Belgium,1
2021-02-01,Greece,Denmark,2
2021-02-01,Greece,France,2
2021-02-01,Greece,Germany,5
2021-02-01,Greece,Italy,6
2021-02-01,Greece,Netherlands,3
2021-02-01,Greece,Switzerland,1
2021-02-01,Greece,United Kingdom,1
2021-02-01,Guatemala,Colombia,1
2021-02-01,Guatemala,Costa Rica,2
2021-02-01,Guatemala,Italy,1
2021-02-01,Guatemala,Mexico,4
2021-02-01,Guatemala,Nicaragua,1
2021-02-01,Guatemala,Panama,3
2021-02-01,Guatemala,Spain,1
2021-02-01,Guatemala,United States,13
2021-02-01,Guernsey,Spain,1
2021-02-01,Guernsey,United Kingdom,2
2021-02-01,Hong Kong,Australia,4
2021-02-01,Hong Kong,Bangladesh,2
2021-02-01,Hong Kong,Belgium,1
2021-02-01,Hong Kong,Canada,1
2021-02-01,Hong Kong,China,1
2021-02-01,Hong Kong,Finland,1
2021-02-01,Hong Kong,France,1
2021-02-01,Hong Kong,Germany,5
2021-02-01,Hong Kong,India,6
2021-02-01,Hong Kong,Indonesia,1
2021-02-01,Hong Kong,Israel,1
2021-02-01,Hong Kong,Japan,16
2021-02-01,Hong Kong,Kazakhstan,2
2021-02-01,Hong Kong,Luxembourg,1
2021-02-01,Hong Kong,Malaysia,5
2021-02-01,Hong Kong,Netherlands,2
2021-02-01,Hong Kong,Philippines,2
2021-02-01,Hong Kong,Qatar,3
2021-02-01,Hong Kong,Russia,4
2021-02-01,Hong Kong,Singapore,5
2021-02-01,Hong Kong,Switzerland,1
2021-02-01,Hong Kong,Taiwan,22
2021-02-01,Hong Kong,Turkey,1
2021-02-01,Hong Kong,United Arab Emirates,8
2021-02-01,Hong Kong,United Kingdom,2
2021-02-01,Hong Kong,United States,10
2021-02-01,Hong Kong,Vietnam,3
2021-02-01,Hungary,Austria,1
2021-02-01,Hungary,Czechia,1
2021-02-01,Hungary,France,1
2021-02-01,Hungary,Germany,5
2021-02-01,Hungary,Ireland,1
2021-02-01,Hungary,Italy,1
2021-02-01,Hungary,Netherlands,3
2021-02-01,Hungary,Poland,2
2021-02-01,Hungary,Portugal,1
2021-02-01,Hungary,Qatar,2
2021-02-01,Hungary,Serbia,1
2021-02-01,Hungary,Turkey,1
2021-02-01,Hungary,United Kingdom,2
2021-02-01,Iceland,Belgium,2
2021-02-01,Iceland,Denmark,1
2021-02-01,India,Bangladesh,5
2021-02-01,India,Belgium,1
2021-02-01,India,Canada,1
2021-02-01,India,Cyprus,1
2021-02-01,India,France,2
2021-02-01,India,Germany,8
2021-02-01,India,Hong Kong,6
2021-02-01,India,Italy,1
2021-02-01,India,Japan,2
2021-02-01,India,Lebanon,1
2021-02-01,India,Malaysia,1
2021-02-01,India,Netherlands,1
2021-02-01,India,Poland,1
2021-02-01,India,Qatar,14
2021-02-01,India,Russia,1
2021-02-01,India,Saudi Arabia,1
2021-02-01,India,Singapore,6
2021-02-01,India,Taiwan,1
2021-02-01,India,Thailand,1
2021-02-01,India,Turkey,4
2021-02-01,India,United Arab Emirates,36
2021-02-01,India,United Kingdom,6
2021-02-01,India,United States,7
2021-02-01,Indonesia,Australia,1
2021-02-01,Indonesia,China,1
2021-02-01,Indonesia,Hong Kong,1
2021-02-01,Indonesia,Malaysia,1
2021-02-01,Indonesia,Singapore,7
2021-02-01,Indonesia,Taiwan,1
2021-02-01,Ireland,Belgium,1
2021-02-01,Ireland,France,3
2021-02-01,Ireland,Germany,4
2021-02-01,Ireland,Hungary,1
2021-02-01,Ireland,Iceland,1
2021-02-01,Ireland,Italy,1
2021-02-01,Ireland,Latvia,2
2021-02-01,Ireland,Netherlands,4
2021-02-01,Ireland,Poland,2
2021-02-01,Ireland,Qatar,1
2021-02-01,Ireland,Spain,4
2021-02-01,Ireland,Sweden,1
2021-02-01,Ireland,Turkey,2
2021-02-01,Ireland,United Arab Emirates,1
2021-02-01,Ireland,United Kingdom,20
2021-02-01,Ireland,United States,9
2021-02-01,Isle of Man,United Kingdom,1
2021-02-01,Israel,Belgium,1
2021-02-01,Israel,China,2
2021-02-01,Israel,Cyprus,3
2021-02-01,Israel,France,1
2021-02-01,Israel,Germany,2
2021-02-01,Israel,Hong Kong,1
2021-02-01,Israel,Italy,1
2021-02-01,Israel,Turkey,3
2021-02-01,Israel,United Kingdom,3
2021-02-01,Israel,United States,1
2021-02-01,Italy,Austria,2
2021-02-01,Italy,Belarus,2
2021-02-01,Italy,Belgium,4
2021-02-01,Italy,Canada,1
2021-02-01,Italy,Croatia,2
2021-02-01,Italy,Denmark,2
2021-02-01,Italy,France,17
2021-02-01,Italy,Germany,39
2021-02-01,Italy,Greece,1
2021-02-01,Italy,Hong Kong,1
2021-02-01,Italy,India,1
2021-02-01,Italy,Ireland,1
2021-02-01,Italy,Israel,1
2021-02-01,Italy,Japan,1
2021-02-01,Italy,Lebanon,2
2021-02-01,Italy,Luxembourg,4
2021-02-01,Italy,Malta,3
2021-02-01,Italy,Morocco,3
2021-02-01,Italy,Netherlands,10
2021-02-01,Italy,Poland,1
2021-02-01,Italy,Portugal,1
2021-02-01,Italy,Qatar,7
2021-02-01,Italy,Romania,3
2021-02-01,Italy,Russia,1
2021-02-01,Italy,Singapore,1
2021-02-01,Italy,Slovenia,1
2021-02-01,Italy,Spain,18
2021-02-01,Italy,Switzerland,8
2021-02-01,Italy,Turkey,4
2021-02-01,Italy,Ukraine,1
2021-02-01,Italy,United Arab Emirates,4
2021-02-01,Italy,United Kingdom,7
2021-02-01,Italy,United States,4
2021-02-01,Japan,Australia,5
2021-02-01,Japan,Canada,2
2021-02-01,Japan,China,4
2021-02-01,Japan,France,3
2021-02-01,Japan,Germany,6
2021-02-01,Japan,Hong Kong,15
2021-02-01,Japan,India,1
2021-02-01,Japan,Indonesia,2
2021-02-01,Japan,Malaysia,2
2021-02-01,Japan,Mexico,1
2021-02-01,Japan,Netherlands,5
2021-02-01,Japan,Philippines,6
2021-02-01,Japan,Qatar,1
2021-02-01,Japan,Russia,1
2021-02-01,Japan,Singapore,5
2021-02-01,Japan,Taiwan,12
2021-02-01,Japan,United Arab Emirates,2
2021-02-01,Japan,United Kingdom,3
2021-02-01,Japan,United States,32
2021-02-01,Japan,Vietnam,3
2021-02-01,Jersey,United Kingdom,3
2021-02-01,Kazakhstan,China,1
2021-02-01,Kazakhstan,Germany,1
2021-02-01,Kazakhstan,Hong Kong,1
2021-02-01,Kazakhstan,Russia,1
2021-02-01,Kazakhstan,Turkey,1
2021-02-01,Kazakhstan,United Arab Emirates,1
2021-02-01,Latvia,Austria,1
2021-02-01,Latvia,Estonia,2
2021-02-01,Latvia,Finland,1
2021-02-01,Latvia,France,1
2021-02-01,Latvia,Germany,3
2021-02-01,Latvia,Ireland,1
2021-02-01,Latvia,Lithuania,3
2021-02-01,Latvia,Netherlands,2
2021-02-01,Latvia,Russia,2
2021-02-01,Latvia,Sweden,1
2021-02-01,Latvia,United Kingdom,2
2021-02-01,Lebanon,Bahrain,1
2021-02-01,Lebanon,Cyprus,1
2021-02-01,Lebanon,France,1
2021-02-01,Lebanon,Germany,3
2021-02-01,Lebanon,India,1
2021-02-01,Lebanon,Italy,1
2021-02-01,Lebanon,Qatar,3
2021-02-01,Lebanon,Sweden,1
2021-02-01,Lebanon,Turkey,4
2021-02-01,Lebanon,United Arab Emirates,5
2021-02-01,Lithuania,Belarus,1
2021-02-01,Lithuania,Germany,2
2021-02-01,Lithuania,Latvia,2
2021-02-01,Lithuania,Netherlands,1
2021-02-01,Lithuania,Norway,1
2021-02-01,Lithuania,Poland,3
2021-02-01,Lithuania,Russia,1
2021-02-01,Lithuania,United Kingdom,1
2021-02-01,Luxembourg,Brazil,1
2021-02-01,Luxembourg,Denmark,1
2021-02-01,Luxembourg,France,2
2021-02-01,Luxembourg,Germany,1
2021-02-01,Luxembourg,India,1
2021-02-01,Luxembourg,Italy,2
2021-02-01,Luxembourg,Kazakhstan,1
2021-02-01,Luxembourg,Malaysia,1
2021-02-01,Luxembourg,Mexico,1
2021-02-01,Luxembourg,Netherlands,3
2021-02-01,Luxembourg,Portugal,2
2021-02-01,Luxembourg,Puerto Rico,1
2021-02-01,Luxembourg,Qatar,3
2021-02-01,Luxembourg,South Africa,1
2021-02-01,Luxembourg,Switzerland,1
2021-02-01,Luxembourg,United States,2
2021-02-01,Macau,Hong Kong,1
2021-02-01,Macau,Taiwan,1
2021-02-01,Malaysia,China,1
2021-02-01,Malaysia,Hong Kong,5
2021-02-01,Malaysia,India,1
2021-02-01,Malaysia,Indonesia,1
2021-02-01,Malaysia,Japan,1
2021-02-01,Malaysia,New Zealand,1
2021-02-01,Malaysia,Qatar,2
2021-02-01,Malaysia,Singapore,3
2021-02-01,Malaysia,Taiwan,4
2021-02-01,Malaysia,Turkey,2
2021-02-01,Malaysia,United Arab Emirates,3
2021-02-01,Malta,Austria,1
2021-02-01,Malta,France,2
2021-02-01,Malta,Italy,5
2021-02-01,Malta,Russia,1
2021-02-01,Malta,Turkey,1
2021-02-01,Malta,United Kingdom,1
2021-02-01,Mexico,Brazil,3
2021-02-01,Mexico,Canada,2
2021-02-01,Mexico,Colombia,4
2021-02-01,Mexico,Costa Rica,2
2021-02-01,Mexico,France,1
2021-02-01,Mexico,Guatemala,3
2021-02-01,Mexico,Netherlands,1
2021-02-01,Mexico,Panama,3
2021-02-01,Mexico,Spain,3
2021-02-01,Mexico,United Kingdom,1
2021-02-01,Mexico,United States,58
2021-02-01,Morocco,France,14
2021-02-01,Morocco,Italy,4
2021-02-01,Morocco,Portugal,1
2021-02-01,Morocco,Qatar,1
2021-02-01,Morocco,Spain,4
2021-02-01,Morocco,Turkey,2
2021-02-01,Morocco,United Arab Emirates,1
2021-02-01,Netherlands,Austria,3
2021-02-01,Netherlands,Belarus,1
2021-02-01,Netherlands,Belgium,3
2021-02-01,Netherlands,Brazil,2
2021-02-01,Netherlands,Canada,4
2021-02-01,Netherlands,China,1
2021-02-01,Netherlands,Croatia,2
2021-02-01,Netherlands,Czechia,3
2021-02-01,Netherlands,Denmark,6
2021-02-01,Netherlands,Estonia,1
2021-02-01,Netherlands,Finland,2
2021-02-01,Netherlands,France,9
2021-02-01,Netherlands,Germany,18
2021-02-01,Netherlands,Hong Kong,3
2021-02-01,Netherlands,Hungary,3
2021-02-01,Netherlands,India,1
2021-02-01,Netherlands,Ireland,4
2021-02-01,Netherlands,Italy,11
2021-02-01,Netherlands,Japan,1
2021-02-01,Netherlands,Latvia,2
2021-02-01,Netherlands,Lithuania,1
2021-02-01,Netherlands,Luxembourg,1
2021-02-01,Netherlands,Mexico,2
2021-02-01,Netherlands,Norway,2
2021-02-01,Netherlands,Panama,1
2021-02-01,Netherlands,Philippines,1
2021-02-01,Netherlands,Poland,6
2021-02-01,Netherlands,Portugal,4
2021-02-01,Netherlands,Qatar,3
2021-02-01,Netherlands,Romania,3
2021-02-01,Netherlands,Russia,3
2021-02-01,Netherlands,Singapore,2
2021-02-01,Netherlands,South Africa,1
2021-02-01,Netherlands,Spain,9
2021-02-01,Netherlands,Sweden,5
2021-02-01,Netherlands,Switzerland,5
2021-02-01,Netherlands,Taiwan,3
2021-02-01,Netherlands,Turkey,8
2021-02-01,Netherlands,Ukraine,3
2021-02-01,Netherlands,United Arab Emirates,11
2021-02-01,Netherlands,United Kingdom,4
2021-02-01,Netherlands,United States,16
2021-02-01,New Zealand,Australia,2
2021-02-01,New Zealand,United States,2
2021-02-01,Nicaragua,United States,1
2021-02-01,Norway,Denmark,7
2021-02-01,Norway,Finland,1
2021-02-01,Norway,Germany,3
2021-02-01,Norway,Lithuania,1
2021-02-01,Norway,Netherlands,3
2021-02-01,Norway,Poland,3
2021-02-01,Norway,Qatar,2
2021-02-01,Norway,Serbia,1
2021-02-01,Norway,Sweden,5
2021-02-01,Norway,Turkey,1
2021-02-01,Norway,United Kingdom,3
2021-02-01,Pakistan,United Arab Emirates,2
2021-02-01,Panama,Belgium,1
2021-02-01,Panama,Canada,1
2021-02-01,Panama,Colombia,3
2021-02-01,Panama,Costa Rica,6
2021-02-01,Panama,Guatemala,1
2021-02-01,Panama,Luxembourg,1
2021-02-01,Panama,Mexico,2
2021-02-01,Panama,Netherlands,1
2021-02-01,Panama,Peru,1
2021-02-01,Panama,Spain,1
2021-02-01,Panama,Turkey,1
2021-02-01,Panama,United States,12
2021-02-01,Philippines,Bahrain,1
2021-02-01,Philippines,Hong Kong,5
2021-02-01,Philippines,Japan,4
2021-02-01,Philippines,Qatar,3
2021-02-01,Philippines,Saudi Arabia,1
2021-02-01,Philippines,Singapore,2
2021-02-01,Philippines,Taiwan,4
2021-02-01,Philippines,Turkey,1
2021-02-01,Philippines,United Arab Emirates,4
2021-02-01,Philippines,Vietnam,1
2021-02-01,Poland,Belarus,2
2021-02-01,Poland,Belgium,3
2021-02-01,Poland,Canada,1
2021-02-01,Poland,Cyprus,1
2021-02-01,Poland,Czechia,3
2021-02-01,Poland,Denmark,2
2021-02-01,Poland,Estonia,2
2021-02-01,Poland,Finland,1
2021-02-01,Poland,France,4
2021-02-01,Poland,Germany,18
2021-02-01,Poland,Hungary,1
2021-02-01,Poland,Ireland,2
2021-02-01,Poland,Italy,2
2021-02-01,Poland,Lithuania,2
2021-02-01,Poland,Netherlands,7
2021-02-01,Poland,Norway,3
2021-02-01,Poland,Romania,1
2021-02-01,Poland,Spain,2
2021-02-01,Poland,Sweden,3
2021-02-01,Poland,Switzerland,3
2021-02-01,Poland,Turkey,2
2021-02-01,Poland,Ukraine,4
2021-02-01,Poland,United Arab Emirates,1
2021-02-01,Poland,United Kingdom,2
2021-02-01,Poland,United States,3
2021-02-01,Portugal,Belgium,2
2021-02-01,Portugal,Brazil,4
2021-02-01,Portugal,Canada,1
2021-02-01,Portugal,Denmark,1
2021-02-01,Portugal,France,17
2021-02-01,Portugal,Germany,4
2021-02-01,Portugal,Hungary,1
2021-02-01,Portugal,Italy,1
2021-02-01,Portugal,Luxembourg,2
2021-02-01,Portugal,Morocco,1
2021-02-01,Portugal,Netherlands,5
2021-02-01,Portugal,Poland,1
2021-02-01,Portugal,Senegal,1
2021-02-01,Portugal,Spain,11
2021-02-01,Portugal,Sweden,1
2021-02-01,Portugal,Switzerland,5
2021-02-01,Portugal,Turkey,1
2021-02-01,Portugal,United States,2
2021-02-01,Puerto Rico,Colombia,1
2021-02-01,Puerto Rico,United States,57
2021-02-01,Qatar,Australia,3
2021-02-01,Qatar,Austria,1
2021-02-01,Qatar,Belgium,4
2021-02-01,Qatar,Brazil,1
2021-02-01,Qatar,Canada,2
2021-02-01,Qatar,China,1
2021-02-01,Qatar,Czechia,1
2021-02-01,Qatar,Denmark,1
2021-02-01,Qatar,Finland,1
2021-02-01,Qatar,France,4
2021-02-01,Qatar,Germany,5
2021-02-01,Qatar,Hong Kong,4
2021-02-01,Qatar,Hungary,1
2021-02-01,Qatar,India,16
2021-02-01,Qatar,Italy,4
2021-02-01,Qatar,Japan,1
2021-02-01,Qatar,Jordan,1
2021-02-01,Qatar,Lebanon,3
2021-02-01,Qatar,Luxembourg,3
2021-02-01,Qatar,Malaysia,3
2021-02-01,Qatar,Morocco,1
2021-02-01,Qatar,Netherlands,3
2021-02-01,Qatar,Norway,1
2021-02-01,Qatar,Philippines,3
2021-02-01,Qatar,Romania,1
2021-02-01,Qatar,Saudi Arabia,2
2021-02-01,Qatar,Serbia,1
