day,origin_country,destination_country,flight_count
2021-05-05,Guatemala,Colombia,1
2021-05-05,Guatemala,Panama,3
2021-05-05,Guatemala,United States,4
2021-05-05,Guernsey,France,2
2021-05-05,Guernsey,United Kingdom,2
2021-05-05,Guinea-Bissau,Portugal,1
2021-05-05,Guinea-Bissau,Senegal,1
2021-05-05,Hong Kong,Australia,6
2021-05-05,Hong Kong,Bangladesh,1
2021-05-05,Hong Kong,Belgium,4
2021-05-05,Hong Kong,Canada,1
2021-05-05,Hong Kong,Germany,7
2021-05-05,Hong Kong,India,5
2021-05-05,Hong Kong,Israel,3
2021-05-05,Hong Kong,Italy,1
2021-05-05,Hong Kong,Japan,11
2021-05-05,Hong Kong,Luxembourg,1
2021-05-05,Hong Kong,Malaysia,4
2021-05-05,Hong Kong,Netherlands,1
2021-05-05,Hong Kong,Philippines,1
2021-05-05,Hong Kong,Qatar,4
2021-05-05,Hong Kong,Russia,2
2021-05-05,Hong Kong,Singapore,8
2021-05-05,Hong Kong,Taiwan,19
2021-05-05,Hong Kong,Thailand,1
2021-05-05,Hong Kong,Turkey,1
2021-05-05,Hong Kong,United Arab Emirates,12
2021-05-05,Hong Kong,United Kingdom,2
2021-05-05,Hong Kong,United States,19
2021-05-05,Hong Kong,Vietnam,3
2021-05-05,Hungary,Austria,1
2021-05-05,Hungary,Belarus,1
2021-05-05,Hungary,Croatia,1
2021-05-05,Hungary,Czechia,2
2021-05-05,Hungary,Finland,1
2021-05-05,Hungary,France,1
2021-05-05,Hungary,Germany,11
2021-05-05,Hungary,Italy,3
2021-05-05,Hungary,Luxembourg,2
2021-05-05,Hungary,Netherlands,3
2021-05-05,Hungary,Poland,2
2021-05-05,Hungary,Russia,1
2021-05-05,Hungary,Slovakia,1
2021-05-05,Hungary,Slovenia,1
2021-05-05,Hungary,Turkey,2
2021-05-05,Hungary,United Arab Emirates,1
2021-05-05,Hungary,United Kingdom,3
2021-05-05,Iceland,Belgium,1
2021-05-05,Iceland,Germany,1
2021-05-05,Iceland,Ireland,1
2021-05-05,Iceland,Russia,1
2021-05-05,Iceland,United Kingdom,2
2021-05-05,Iceland,United States,1
2021-05-05,India,Bahrain,1
2021-05-05,India,Bangladesh,2
2021-05-05,India,Belgium,1
2021-05-05,India,France,2
2021-05-05,India,Germany,4
2021-05-05,India,Hong Kong,6
2021-05-05,India,Italy,1
2021-05-05,India,Japan,3
2021-05-05,India,Kenya,1
2021-05-05,India,Kuwait,1
2021-05-05,India,Malaysia,1
2021-05-05,India,Netherlands,2
2021-05-05,India,Qatar,16
2021-05-05,India,Russia,1
2021-05-05,India,Saudi Arabia,3
2021-05-05,India,Singapore,9
2021-05-05,India,Turkey,3
2021-05-05,India,United Arab Emirates,38
2021-05-05,India,United Kingdom,5
2021-05-05,India,United States,10
2021-05-05,Indonesia,Singapore,3
2021-05-05,Iran,Kuwait,1
2021-05-05,Iraq,Qatar,1
2021-05-05,Ireland,Bahrain,1
2021-05-05,Ireland,Belgium,1
2021-05-05,Ireland,France,2
2021-05-05,Ireland,Germany,4
2021-05-05,Ireland,Italy,1
2021-05-05,Ireland,Netherlands,2
2021-05-05,Ireland,Norway,1
2021-05-05,Ireland,Poland,1
2021-05-05,Ireland,Qatar,1
2021-05-05,Ireland,Romania,1
2021-05-05,Ireland,Spain,1
2021-05-05,Ireland,United Arab Emirates,2
2021-05-05,Ireland,United Kingdom,11
2021-05-05,Ireland,United States,5
2021-05-05,Isle of Man,United Kingdom,3
2021-05-05,Israel,Bahrain,1
2021-05-05,Israel,Belarus,1
2021-05-05,Israel,Belgium,3
2021-05-05,Israel,China,1
2021-05-05,Israel,Cyprus,3
2021-05-05,Israel,France,3
2021-05-05,Israel,Germany,5
2021-05-05,Israel,Hong Kong,2
2021-05-05,Israel,Kazakhstan,1
2021-05-05,Israel,Netherlands,1
2021-05-05,Israel,Poland,2
2021-05-05,Israel,Portugal,1
2021-05-05,Israel,Romania,1
2021-05-05,Israel,Russia,1
2021-05-05,Israel,Spain,2
2021-05-05,Israel,Switzerland,1
2021-05-05,Israel,Turkey,6
2021-05-05,Israel,Ukraine,1
2021-05-05,Israel,United Arab Emirates,6
2021-05-05,Israel,United Kingdom,1
2021-05-05,Israel,United States,6
2021-05-05,Italy,Austria,6
2021-05-05,Italy,Belarus,1
2021-05-05,Italy,Belgium,4
2021-05-05,Italy,Brazil,1
2021-05-05,Italy,Croatia,3
2021-05-05,Italy,Cyprus,1
2021-05-05,Italy,France,20
2021-05-05,Italy,Germany,42
2021-05-05,Italy,Greece,2
2021-05-05,Italy,Hungary,1
2021-05-05,Italy,Latvia,2
2021-05-05,Italy,Lithuania,1
2021-05-05,Italy,Luxembourg,4
2021-05-05,Italy,Malta,4
2021-05-05,Italy,Netherlands,12
2021-05-05,Italy,Poland,3
2021-05-05,Italy,Portugal,3
2021-05-05,Italy,Qatar,4
2021-05-05,Italy,Romania,3
2021-05-05,Italy,Russia,4
2021-05-05,Italy,Senegal,1
2021-05-05,Italy,Slovakia,1
2021-05-05,Italy,Slovenia,1
2021-05-05,Italy,Spain,23
2021-05-05,Italy,Switzerland,7
2021-05-05,Italy,Turkey,3
2021-05-05,Italy,Ukraine,3
2021-05-05,Italy,United Arab Emirates,3
2021-05-05,Italy,United Kingdom,16
2021-05-05,Italy,United States,8
2021-05-05,Japan,Australia,2
2021-05-05,Japan,Belgium,2
2021-05-05,Japan,Canada,2
2021-05-05,Japan,Finland,1
2021-05-05,Japan,France,3
2021-05-05,Japan,Germany,4
2021-05-05,Japan,Hong Kong,13
2021-05-05,Japan,India,1
2021-05-05,Japan,Netherlands,1
2021-05-05,Japan,Philippines,2
2021-05-05,Japan,Singapore,5
2021-05-05,Japan,South Korea,1
2021-05-05,Japan,Taiwan,11
2021-05-05,Japan,Thailand,1
2021-05-05,Japan,Turkey,1
2021-05-05,Japan,United Arab Emirates,2
2021-05-05,Japan,United Kingdom,3
2021-05-05,Japan,United States,36
2021-05-05,Japan,Vietnam,4
2021-05-05,Jersey,United Kingdom,5
2021-05-05,Kazakhstan,China,1
2021-05-05,Kazakhstan,Germany,2
2021-05-05,Kazakhstan,Greece,1
2021-05-05,Kazakhstan,Hong Kong,2
2021-05-05,Kazakhstan,Israel,1
2021-05-05,Kazakhstan,Portugal,1
2021-05-05,Kazakhstan,Russia,2
2021-05-05,Kazakhstan,Spain,1
2021-05-05,Kazakhstan,Turkey,2
2021-05-05,Kazakhstan,Ukraine,3
2021-05-05,Kenya,Bahrain,1
2021-05-05,Kenya,Belgium,2
2021-05-05,Kenya,Brazil,1
2021-05-05,Kenya,France,2
2021-05-05,Kenya,Germany,1
2021-05-05,Kenya,Israel,1
2021-05-05,Kenya,Netherlands,4
2021-05-05,Kenya,Qatar,2
2021-05-05,Kenya,South Africa,4
2021-05-05,Kenya,Turkey,3
2021-05-05,Kenya,United Arab Emirates,5
2021-05-05,Kenya,United Kingdom,1
2021-05-05,Kuwait,Bahrain,4
2021-05-05,Kuwait,Bangladesh,2
2021-05-05,Kuwait,Germany,2
2021-05-05,Kuwait,Iran,1
2021-05-05,Kuwait,Ireland,1
2021-05-05,Kuwait,Lebanon,1
2021-05-05,Kuwait,Qatar,7
2021-05-05,Kuwait,Russia,1
2021-05-05,Kuwait,Saudi Arabia,3
2021-05-05,Kuwait,Turkey,1
2021-05-05,Kuwait,United Arab Emirates,7
2021-05-05,Kuwait,United Kingdom,2
2021-05-05,Latvia,Austria,1
2021-05-05,Latvia,Estonia,1
2021-05-05,Latvia,France,1
2021-05-05,Latvia,Germany,3
2021-05-05,Latvia,Italy,1
2021-05-05,Latvia,Lithuania,2
2021-05-05,Latvia,Malta,1
2021-05-05,Latvia,Netherlands,1
2021-05-05,Latvia,Poland,1
2021-05-05,Latvia,Russia,4
2021-05-05,Latvia,Slovenia,1
2021-05-05,Latvia,Spain,1
2021-05-05,Latvia,Sweden,1
2021-05-05,Latvia,Ukraine,1
2021-05-05,Latvia,United Kingdom,1
2021-05-05,Lebanon,Denmark,1
2021-05-05,Lebanon,France,2
2021-05-05,Lebanon,Germany,1
2021-05-05,Lebanon,Kuwait,1
2021-05-05,Lebanon,Qatar,3
2021-05-05,Lebanon,Turkey,5
2021-05-05,Lebanon,United Arab Emirates,5
2021-05-05,Lithuania,Belarus,4
2021-05-05,Lithuania,Estonia,1
2021-05-05,Lithuania,Germany,1
2021-05-05,Lithuania,Italy,1
2021-05-05,Lithuania,Latvia,3
2021-05-05,Lithuania,Netherlands,1
2021-05-05,Lithuania,Norway,1
2021-05-05,Lithuania,Poland,3
2021-05-05,Lithuania,Russia,1
2021-05-05,Lithuania,Spain,1
2021-05-05,Lithuania,United Kingdom,3
2021-05-05,Luxembourg,Austria,1
2021-05-05,Luxembourg,Brazil,1
2021-05-05,Luxembourg,Czechia,1
2021-05-05,Luxembourg,France,3
2021-05-05,Luxembourg,Germany,1
2021-05-05,Luxembourg,Italy,2
2021-05-05,Luxembourg,Kuwait,1
2021-05-05,Luxembourg,Netherlands,4
2021-05-05,Luxembourg,Norway,1
2021-05-05,Luxembourg,Portugal,4
2021-05-05,Luxembourg,Qatar,2
2021-05-05,Luxembourg,Saudi Arabia,1
2021-05-05,Luxembourg,Singapore,1
2021-05-05,Luxembourg,South Africa,1
2021-05-05,Luxembourg,Spain,3
2021-05-05,Luxembourg,Switzerland,1
2021-05-05,Luxembourg,United Arab Emirates,1
2021-05-05,Luxembourg,United Kingdom,2
2021-05-05,Luxembourg,United States,2
2021-05-05,Macau,Japan,1
2021-05-05,Macau,Taiwan,2
2021-05-05,Malaysia,Australia,4
2021-05-05,Malaysia,Bangladesh,1
2021-05-05,Malaysia,Brunei,1
2021-05-05,Malaysia,China,2
2021-05-05,Malaysia,Hong Kong,7
2021-05-05,Malaysia,India,5
2021-05-05,Malaysia,Japan,1
2021-05-05,Malaysia,New Zealand,2
2021-05-05,Malaysia,Qatar,1
2021-05-05,Malaysia,Singapore,8
2021-05-05,Malaysia,Taiwan,5
2021-05-05,Malaysia,Thailand,1
2021-05-05,Malaysia,Turkey,1
2021-05-05,Malaysia,United Arab Emirates,3
2021-05-05,Malaysia,United Kingdom,1
2021-05-05,Malaysia,United States,1
2021-05-05,Malaysia,Vietnam,3
2021-05-05,Mali,Senegal,2
2021-05-05,Mali,Spain,1
2021-05-05,Malta,France,1
2021-05-05,Malta,Germany,1
2021-05-05,Malta,Italy,4
2021-05-05,Malta,Netherlands,1
2021-05-05,Malta,Spain,1
2021-05-05,Malta,Switzerland,2
2021-05-05,Malta,United Kingdom,1
2021-05-05,Mexico,Panama,4
2021-05-05,Mexico,United States,56
2021-05-05,Morocco,Bahrain,1
2021-05-05,Morocco,France,2
2021-05-05,Morocco,Spain,3
2021-05-05,Morocco,Switzerland,3
2021-05-05,Morocco,Turkey,1
2021-05-05,Morocco,United Arab Emirates,1
2021-05-05,Netherlands,Aruba,1
2021-05-05,Netherlands,Austria,5
2021-05-05,Netherlands,Belarus,1
2021-05-05,Netherlands,Belgium,5
2021-05-05,Netherlands,Brazil,3
2021-05-05,Netherlands,Canada,4
2021-05-05,Netherlands,China,1
2021-05-05,Netherlands,Colombia,1
2021-05-05,Netherlands,Croatia,3
2021-05-05,Netherlands,Czechia,3
2021-05-05,Netherlands,Denmark,2
2021-05-05,Netherlands,Estonia,1
2021-05-05,Netherlands,Finland,1
2021-05-05,Netherlands,France,12
2021-05-05,Netherlands,Germany,19
2021-05-05,Netherlands,Greece,1
2021-05-05,Netherlands,Hungary,1
2021-05-05,Netherlands,India,1
2021-05-05,Netherlands,Ireland,2
2021-05-05,Netherlands,Israel,1
2021-05-05,Netherlands,Italy,17
2021-05-05,Netherlands,Japan,1
2021-05-05,Netherlands,Kenya,1
2021-05-05,Netherlands,Latvia,1
2021-05-05,Netherlands,Lithuania,1
2021-05-05,Netherlands,Luxembourg,3
2021-05-05,Netherlands,Malta,1
2021-05-05,Netherlands,Norway,6
2021-05-05,Netherlands,Panama,1
2021-05-05,Netherlands,Poland,7
2021-05-05,Netherlands,Portugal,8
2021-05-05,Netherlands,Qatar,1
2021-05-05,Netherlands,Romania,3
2021-05-05,Netherlands,Russia,3
2021-05-05,Netherlands,Saudi Arabia,2
2021-05-05,Netherlands,Serbia,1
2021-05-05,Netherlands,Singapore,2
2021-05-05,Netherlands,South Africa,2
2021-05-05,Netherlands,Spain,23
2021-05-05,Netherlands,Sweden,4
2021-05-05,Netherlands,Switzerland,6
2021-05-05,Netherlands,Taiwan,2
2021-05-05,Netherlands,Turkey,5
2021-05-05,Netherlands,Ukraine,4
2021-05-05,Netherlands,United Arab Emirates,4
2021-05-05,Netherlands,United Kingdom,15
2021-05-05,Netherlands,United States,19
2021-05-05,New Zealand,Australia,15
2021-05-05,New Zealand,Canada,1
2021-05-05,New Zealand,United States,1
2021-05-05,Nicaragua,Panama,1
2021-05-05,Nicaragua,United States,1
2021-05-05,Norway,Denmark,4
2021-05-05,Norway,Finland,1
2021-05-05,Norway,France,2
2021-05-05,Norway,Germany,5
2021-05-05,Norway,Ireland,1
2021-05-05,Norway,Lithuania,1
2021-05-05,Norway,Netherlands,3
2021-05-05,Norway,Poland,4
2021-05-05,Norway,Qatar,7
2021-05-05,Norway,Sweden,3
2021-05-05,Norway,Turkey,1
2021-05-05,Norway,United Kingdom,3
2021-05-05,Pakistan,Saudi Arabia,1
2021-05-05,Pakistan,United Arab Emirates,1
2021-05-05,Panama,Brazil,1
2021-05-05,Panama,Colombia,1
2021-05-05,Panama,France,1
2021-05-05,Panama,Guatemala,1
2021-05-05,Panama,Mexico,5
2021-05-05,Panama,Netherlands,1
2021-05-05,Panama,Nicaragua,1
2021-05-05,Panama,Puerto Rico,1
2021-05-05,Panama,United States,21
2021-05-05,Philippines,Bahrain,1
2021-05-05,Philippines,Brunei,1
2021-05-05,Philippines,China,1
2021-05-05,Philippines,Hong Kong,7
2021-05-05,Philippines,Japan,4
2021-05-05,Philippines,Qatar,2
2021-05-05,Philippines,Saudi Arabia,1
2021-05-05,Philippines,Singapore,3
2021-05-05,Philippines,Taiwan,4
2021-05-05,Philippines,Thailand,3
2021-05-05,Philippines,Turkey,1
2021-05-05,Philippines,United Arab Emirates,3
2021-05-05,Philippines,United States,1
2021-05-05,Poland,Austria,2
2021-05-05,Poland,Belarus,2
2021-05-05,Poland,Belgium,3
2021-05-05,Poland,Czechia,1
2021-05-05,Poland,Denmark,1
2021-05-05,Poland,Estonia,2
2021-05-05,Poland,France,4
2021-05-05,Poland,Germany,18
2021-05-05,Poland,Hungary,2
2021-05-05,Poland,India,1
2021-05-05,Poland,Ireland,1
2021-05-05,Poland,Israel,1
2021-05-05,Poland,Italy,3
2021-05-05,Poland,Lithuania,4
2021-05-05,Poland,Netherlands,8
2021-05-05,Poland,Norway,3
2021-05-05,Poland,Qatar,1
2021-05-05,Poland,Russia,2
2021-05-05,Poland,Spain,2
2021-05-05,Poland,Sweden,6
2021-05-05,Poland,Switzerland,3
2021-05-05,Poland,Turkey,2
2021-05-05,Poland,Ukraine,4
2021-05-05,Poland,United Arab Emirates,1
2021-05-05,Poland,United Kingdom,9
2021-05-05,Poland,United States,1
2021-05-05,Portugal,Belgium,1
2021-05-05,Portugal,Brazil,4
2021-05-05,Portugal,Canada,1
2021-05-05,Portugal,Cape Verde,1
2021-05-05,Portugal,France,16
2021-05-05,Portugal,Germany,12
2021-05-05,Portugal,Italy,4
2021-05-05,Portugal,Luxembourg,4
2021-05-05,Portugal,Netherlands,8
2021-05-05,Portugal,Poland,1
2021-05-05,Portugal,Senegal,1
2021-05-05,Portugal,Spain,16
2021-05-05,Portugal,Switzerland,9
2021-05-05,Portugal,United Arab Emirates,1
2021-05-05,Portugal,United Kingdom,6
2021-05-05,Puerto Rico,Barbados,1
2021-05-05,Puerto Rico,Panama,2
2021-05-05,Puerto Rico,United States,83
2021-05-05,Qatar,Algeria,1
2021-05-05,Qatar,Australia,4
2021-05-05,Qatar,Austria,1
2021-05-05,Qatar,Bangladesh,3
2021-05-05,Qatar,Belgium,3
2021-05-05,Qatar,Brazil,2
2021-05-05,Qatar,Canada,1
2021-05-05,Qatar,China,1
2021-05-05,Qatar,Croatia,1
2021-05-05,Qatar,Cyprus,1
2021-05-05,Qatar,Denmark,2
2021-05-05,Qatar,Finland,1
2021-05-05,Qatar,France,4
2021-05-05,Qatar,Germany,4
2021-05-05,Qatar,Greece,1
2021-05-05,Qatar,Hong Kong,2
2021-05-05,Qatar,India,14
2021-05-05,Qatar,Iraq,1
2021-05-05,Qatar,Ireland,1
2021-05-05,Qatar,Italy,4
2021-05-05,Qatar,Japan,2
2021-05-05,Qatar,Kazakhstan,1
2021-05-05,Qatar,Kenya,2
2021-05-05,Qatar,Kuwait,6
2021-05-05,Qatar,Lebanon,3
2021-05-05,Qatar,Luxembourg,4
2021-05-05,Qatar,Macau,1
2021-05-05,Qatar,Netherlands,6
2021-05-05,Qatar,Norway,3
2021-05-05,Qatar,Philippines,1
2021-05-05,Qatar,Poland,1
2021-05-05,Qatar,Romania,1
2021-05-05,Qatar,Saudi Arabia,3
2021-05-05,Qatar,Serbia,1
2021-05-05,Qatar,Singapore,2
2021-05-05,Qatar,South Africa,4
2021-05-05,Qatar,Spain,6
2021-05-05,Qatar,Sweden,1
2021-05-05,Qatar,Switzerland,1
2021-05-05,Qatar,Thailand,1
2021-05-05,Qatar,Turkey,5
2021-05-05,Qatar,Ukraine,1
2021-05-05,Qatar,United Arab Emirates,5
2021-05-05,Qatar,United Kingdom,7
2021-05-05,Qatar,United States,12
2021-05-05,Qatar,Vietnam,2
2021-05-05,Romania,Austria,3
2021-05-05,Romania,Belgium,4
2021-05-05,Romania,Croatia,1
2021-05-05,Romania,France,2
2021-05-05,Romania,Germany,4
2021-05-05,Romania,Greece,1
2021-05-05,Romania,Ireland,1
2021-05-05,Romania,Israel,1
2021-05-05,Romania,Italy,4
2021-05-05,Romania,Netherlands,3
2021-05-05,Romania,Poland,1
2021-05-05,Romania,Qatar,1
2021-05-05,Romania,Spain,6
2021-05-05,Romania,Switzerland,1
2021-05-05,Romania,Turkey,3
2021-05-05,Romania,Ukraine,1
2021-05-05,Romania,United Arab Emirates,2
2021-05-05,Romania,United Kingdom,6
2021-05-05,Russia,Austria,3
2021-05-05,Russia,Bangladesh,1
2021-05-05,Russia,Belarus,3
2021-05-05,Russia,Croatia,3
2021-05-05,Russia,Cyprus,6
2021-05-05,Russia,Czechia,2
2021-05-05,Russia,Finland,1
2021-05-05,Russia,France,2
2021-05-05,Russia,Germany,12
2021-05-05,Russia,Greece,1
2021-05-05,Russia,Hong Kong,3
2021-05-05,Russia,Israel,2
2021-05-05,Russia,Italy,7
2021-05-05,Russia,Japan,2
2021-05-05,Russia,Kazakhstan,3
2021-05-05,Russia,Kyrgyzstan,1
2021-05-05,Russia,Latvia,5
2021-05-05,Russia,Lithuania,2
2021-05-05,Russia,Morocco,1
2021-05-05,Russia,Netherlands,4
2021-05-05,Russia,Poland,2
2021-05-05,Russia,Serbia,1
2021-05-05,Russia,Singapore,2
2021-05-05,Russia,Spain,1
2021-05-05,Russia,Switzerland,3
2021-05-05,Russia,Turkey,4
2021-05-05,Russia,United Arab Emirates,7
2021-05-05,Russia,United Kingdom,5
2021-05-05,Russia,United States,1
2021-05-05,Russia,Uzbekistan,2
2021-05-05,Saint Lucia,Puerto Rico,1
2021-05-05,Saint Lucia,United States,2
2021-05-05,Saint Vincent and the Grenadines,Barbados,1
2021-05-05,Saint Vincent and the Grenadines,Saint Lucia,1
2021-05-05,Saint Vincent and the Grenadines,United States,1
2021-05-05,Saudi Arabia,Bahrain,1
2021-05-05,Saudi Arabia,Kuwait,1
2021-05-05,Saudi Arabia,Qatar,1
2021-05-05,Saudi Arabia,United Arab Emirates,1
2021-05-05,Senegal,Cape Verde,1
2021-05-05,Senegal,France,2
2021-05-05,Senegal,Guinea-Bissau,1
2021-05-05,Senegal,Italy,1
2021-05-05,Senegal,Mali,1
2021-05-05,Senegal,Portugal,1
2021-05-05,Senegal,South Africa,1
2021-05-05,Senegal,Turkey,2
2021-05-05,Senegal,United Arab Emirates,1
2021-05-05,Senegal,United Kingdom,1
2021-05-05,Senegal,United States,1
2021-05-05,Serbia,Austria,3
2021-05-05,Serbia,Croatia,1
2021-05-05,Serbia,Cyprus,1
2021-05-05,Serbia,Germany,2
2021-05-05,Serbia,Greece,1
2021-05-05,Serbia,Qatar,1
2021-05-05,Serbia,Russia,2
2021-05-05,Serbia,Sweden,1
2021-05-05,Serbia,Turkey,3
2021-05-05,Serbia,United Arab Emirates,1
2021-05-05,Singapore,Australia,20
2021-05-05,Singapore,Bahrain,1
2021-05-05,Singapore,Cambodia,1
2021-05-05,Singapore,China,1
2021-05-05,Singapore,France,2
2021-05-05,Singapore,Germany,2
2021-05-05,Singapore,Hong Kong,9
2021-05-05,Singapore,India,9
2021-05-05,Singapore,Italy,1
2021-05-05,Singapore,Japan,2
2021-05-05,Singapore,Luxembourg,1
2021-05-05,Singapore,Malaysia,5
2021-05-05,Singapore,Netherlands,2
2021-05-05,Singapore,New Zealand,2
2021-05-05,Singapore,Philippines,1
2021-05-05,Singapore,Qatar,3
2021-05-05,Singapore,Russia,1
2021-05-05,Singapore,South Africa,1
2021-05-05,Singapore,Switzerland,2
2021-05-05,Singapore,Taiwan,8
2021-05-05,Singapore,Thailand,4
2021-05-05,Singapore,Turkey,2
2021-05-05,Singapore,United Arab Emirates,1
2021-05-05,Singapore,United Kingdom,3
2021-05-05,Singapore,United States,3
2021-05-05,Singapore,Vietnam,3
2021-05-05,Slovakia,Croatia,1
2021-05-05,Slovakia,Czechia,1
2021-05-05,Slovakia,Germany,3
2021-05-05,Slovakia,Hungary,1
2021-05-05,Slovakia,Switzerland,2
2021-05-05,Slovakia,Ukraine,1
2021-05-05,Slovenia,Austria,1
2021-05-05,Slovenia,France,1
2021-05-05,Slovenia,Germany,2
2021-05-05,Slovenia,Italy,2
2021-05-05,Slovenia,Lithuania,1
2021-05-05,Slovenia,Russia,1
2021-05-05,Slovenia,Turkey,1
2021-05-05,South Africa,Belgium,1
2021-05-05,South Africa,France,1
2021-05-05,South Africa,Germany,1
2021-05-05,South Africa,Kenya,6
2021-05-05,South Africa,Netherlands,1
2021-05-05,South Africa,Qatar,3
2021-05-05,South Africa,Singapore,1
2021-05-05,South Africa,Turkey,2
2021-05-05,South Africa,United Arab Emirates,1
2021-05-05,South Africa,United Kingdom,2
2021-05-05,Spain,Austria,3
2021-05-05,Spain,Belarus,1
2021-05-05,Spain,Belgium,10
2021-05-05,Spain,Brazil,2
2021-05-05,Spain,Canada,1
2021-05-05,Spain,Colombia,1
2021-05-05,Spain,Czechia,1
2021-05-05,Spain,Denmark,4
2021-05-05,Spain,Ecuador,1
2021-05-05,Spain,France,37
2021-05-05,Spain,Germany,64
2021-05-05,Spain,Greece,2
2021-05-05,Spain,Ireland,1
2021-05-05,Spain,Italy,23
2021-05-05,Spain,Luxembourg,3
2021-05-05,Spain,Malta,1
2021-05-05,Spain,Morocco,2
2021-05-05,Spain,Netherlands,23
2021-05-05,Spain,Poland,3
2021-05-05,Spain,Portugal,14
2021-05-05,Spain,Qatar,4
2021-05-05,Spain,Romania,6
2021-05-05,Spain,Russia,3
2021-05-05,Spain,Senegal,1
2021-05-05,Spain,Sweden,3
2021-05-05,Spain,Switzerland,21
2021-05-05,Spain,Tunisia,1
2021-05-05,Spain,Turkey,5
2021-05-05,Spain,Ukraine,1
2021-05-05,Spain,United Arab Emirates,4
2021-05-05,Spain,United Kingdom,9
2021-05-05,Spain,United States,6
2021-05-05,Sweden,Austria,1
2021-05-05,Sweden,Belarus,1
2021-05-05,Sweden,Belgium,4
2021-05-05,Sweden,Denmark,5
2021-05-05,Sweden,Estonia,2
2021-05-05,Sweden,Finland,8
2021-05-05,Sweden,France,3
2021-05-05,Sweden,Germany,13
2021-05-05,Sweden,Italy,1
2021-05-05,Sweden,Latvia,1
2021-05-05,Sweden,Netherlands,3
2021-05-05,Sweden,Norway,4
2021-05-05,Sweden,Poland,5
2021-05-05,Sweden,Qatar,1
2021-05-05,Sweden,Romania,1
2021-05-05,Sweden,Russia,2
2021-05-05,Sweden,Serbia,1
2021-05-05,Sweden,Spain,3
2021-05-05,Sweden,Turkey,5
2021-05-05,Sweden,Ukraine,1
2021-05-05,Sweden,United Arab Emirates,1
2021-05-05,Sweden,United Kingdom,3
2021-05-05,Switzerland,Austria,9
2021-05-05,Switzerland,Belgium,4
2021-05-05,Switzerland,Brazil,1
2021-05-05,Switzerland,Croatia,1
2021-05-05,Switzerland,Cyprus,1
2021-05-05,Switzerland,Czechia,1
2021-05-05,Switzerland,Denmark,1
2021-05-05,Switzerland,Finland,3
2021-05-05,Switzerland,France,13
2021-05-05,Switzerland,Germany,27
2021-05-05,Switzerland,Israel,1
2021-05-05,Switzerland,Italy,7
2021-05-05,Switzerland,Malta,2
2021-05-05,Switzerland,Netherlands,6
2021-05-05,Switzerland,Norway,1
2021-05-05,Switzerland,Poland,2
2021-05-05,Switzerland,Portugal,8
2021-05-05,Switzerland,Qatar,1
2021-05-05,Switzerland,Romania,1
2021-05-05,Switzerland,Russia,2
2021-05-05,Switzerland,Singapore,3
2021-05-05,Switzerland,Slovakia,2
2021-05-05,Switzerland,South Africa,1
2021-05-05,Switzerland,Spain,18
2021-05-05,Switzerland,Turkey,4
2021-05-05,Switzerland,United Arab Emirates,2
2021-05-05,Switzerland,United Kingdom,7
2021-05-05,Switzerland,United States,3
2021-05-05,Taiwan,Australia,2
2021-05-05,Taiwan,Hong Kong,21
2021-05-05,Taiwan,Japan,10
2021-05-05,Taiwan,Macau,3
2021-05-05,Taiwan,Malaysia,2
2021-05-05,Taiwan,Netherlands,1
2021-05-05,Taiwan,New Zealand,1
2021-05-05,Taiwan,Philippines,2
2021-05-05,Taiwan,Singapore,8
2021-05-05,Taiwan,Thailand,2
2021-05-05,Taiwan,Turkey,1
2021-05-05,Taiwan,United Arab Emirates,3
2021-05-05,Taiwan,United Kingdom,1
2021-05-05,Taiwan,United States,26
2021-05-05,Taiwan,Vietnam,5
2021-05-05,Thailand,India,2
2021-05-05,Thailand,Malaysia,1
2021-05-05,Turkey,Austria,1
2021-05-05,Turkey,Bahrain,1
2021-05-05,Turkey,Bangladesh,1
2021-05-05,Turkey,Belarus,3
2021-05-05,Turkey,Belgium,2
2021-05-05,Turkey,Cyprus,2
2021-05-05,Turkey,Denmark,3
2021-05-05,Turkey,Finland,1
2021-05-05,Turkey,France,4
2021-05-05,Turkey,Germany,22
2021-05-05,Turkey,Greece,1
2021-05-05,Turkey,Hungary,1
2021-05-05,Turkey,India,3
2021-05-05,Turkey,Israel,5
2021-05-05,Turkey,Italy,1
2021-05-05,Turkey,Jordan,1
2021-05-05,Turkey,Kazakhstan,2
2021-05-05,Turkey,Kenya,2
2021-05-05,Turkey,Kuwait,1
2021-05-05,Turkey,Lebanon,4
2021-05-05,Turkey,Malaysia,1
2021-05-05,Turkey,Morocco,1
2021-05-05,Turkey,Netherlands,3
2021-05-05,Turkey,Norway,1
2021-05-05,Turkey,Poland,2
2021-05-05,Turkey,Qatar,5
2021-05-05,Turkey,Romania,2
2021-05-05,Turkey,Russia,6
2021-05-05,Turkey,Senegal,1
2021-05-05,Turkey,Serbia,2
2021-05-05,Turkey,Singapore,1
2021-05-05,Turkey,South Africa,2
2021-05-05,Turkey,Spain,4
2021-05-05,Turkey,Sweden,6
2021-05-05,Turkey,Switzerland,3
2021-05-05,Turkey,Ukraine,4
2021-05-05,Turkey,United Arab Emirates,6
2021-05-05,Turkey,United Kingdom,4
2021-05-05,Turkey,United States,4
2021-05-05,Turkey,Uzbekistan,1
2021-05-05,Ukraine,Belarus,4
